# Simulation Log
# Model: Delay Equation Model
# Timestamp: 2025-10-23 20:12:06
# Parameters: 
#   {
#       "catchStockingRate": 0.5,
#       "catchability": 2.0,
#       "fishPrice": 7.0,
#       "fishingCost": 1.0,
#       "initialFishMarketStock": 0.1,
#       "initialFishStock": 0.4,
#       "initialHarvestingEffort": 0.4,
#       "reproductionRate": 1.0,
#       "simulationYears": 20,
#       "stepsPerYear": 100,
#       "stockReturnRate": 2.0
#   }
# 
Time_Year,Population_n,Effort_E,MarketStock_S
11.00000000,0.39639644,0.07038958,0.00548760
11.01000000,0.39823106,0.07240711,0.00565687
11.02000000,0.40005079,0.07449343,0.00583208
11.03000000,0.40185487,0.07665107,0.00601345
11.04000000,0.40364250,0.07888262,0.00620121
11.05000000,0.40541284,0.08119079,0.00639559
11.06000000,0.40716506,0.08357837,0.00659683
11.07000000,0.40889827,0.08604826,0.00680520
11.08000000,0.41061158,0.08860345,0.00702094
11.09000000,0.41230404,0.09124706,0.00724434
11.10000000,0.41397470,0.09398230,0.00747567
11.11000000,0.41562257,0.09681252,0.00771522
11.12000000,0.41724663,0.09974114,0.00796329
11.13000000,0.41884582,0.10277176,0.00822019
11.14000000,0.42041904,0.10590805,0.00848624
11.15000000,0.42196520,0.10915385,0.00876177
11.16000000,0.42348312,0.11251310,0.00904713
11.17000000,0.42497162,0.11598988,0.00934266
11.18000000,0.42642948,0.11958843,0.00964873
11.19000000,0.42785544,0.12331309,0.00996572
11.20000000,0.42924819,0.12716837,0.01029401
11.21000000,0.43060639,0.13115892,0.01063399
11.22000000,0.43192868,0.13528954,0.01098609
11.23000000,0.43321363,0.13956518,0.01135072
11.24000000,0.43445980,0.14399094,0.01172833
11.25000000,0.43566568,0.14857207,0.01211934
11.26000000,0.43682973,0.15331400,0.01252423
11.27000000,0.43795039,0.15822230,0.01294347
11.28000000,0.43902601,0.16330271,0.01337753
11.29000000,0.44005495,0.16856113,0.01382693
11.30000000,0.44103550,0.17400362,0.01429215
11.31000000,0.44196589,0.17963641,0.01477372
11.32000000,0.44284435,0.18546589,0.01527218
11.33000000,0.44366903,0.19149861,0.01578806
11.34000000,0.44443806,0.19774129,0.01632192
11.35000000,0.44514951,0.20420081,0.01687432
11.36000000,0.44580143,0.21088420,0.01744583
11.37000000,0.44639181,0.21779865,0.01803704
11.38000000,0.44691860,0.22495149,0.01864853
11.39000000,0.44737972,0.23235022,0.01928091
11.40000000,0.44777306,0.24000246,0.01993478
11.41000000,0.44809645,0.24791597,0.02061075
11.42000000,0.44834770,0.25609864,0.02130944
11.43000000,0.44852460,0.26455846,0.02203147
11.44000000,0.44862488,0.27330355,0.02277745
11.45000000,0.44864627,0.28234211,0.02354800
11.46000000,0.44858646,0.29168243,0.02434376
11.47000000,0.44844313,0.30133287,0.02516533
11.48000000,0.44821394,0.31130183,0.02601333
11.49000000,0.44789653,0.32159777,0.02688837
11.50000000,0.44748853,0.33222914,0.02779102
11.51000000,0.44698758,0.34320440,0.02872189
11.52000000,0.44639131,0.35453199,0.02968153
11.53000000,0.44569737,0.36622029,0.03067050
11.54000000,0.44490342,0.37827759,0.03168933
11.55000000,0.44400712,0.39071211,0.03273851
11.56000000,0.44300619,0.40353191,0.03381853
11.57000000,0.44189837,0.41674488,0.03492983
11.58000000,0.44068143,0.43035873,0.03607282
11.59000000,0.43935322,0.44438092,0.03724788
11.60000000,0.43791164,0.45881863,0.03845532
11.61000000,0.43635465,0.47367873,0.03969544
11.62000000,0.43468030,0.48896773,0.04096845
11.63000000,0.43288674,0.50469176,0.04227452
11.64000000,0.43097221,0.52085649,0.04361378
11.65000000,0.42893507,0.53746708,0.04498625
11.66000000,0.42677380,0.55452817,0.04639191
11.67000000,0.42448702,0.57204383,0.04783065
11.68000000,0.42207349,0.59001744,0.04930229
11.69000000,0.41953215,0.60845174,0.05080655
11.70000000,0.41686210,0.62734869,0.05234307
11.71000000,0.41406262,0.64670949,0.05391139
11.72000000,0.41113320,0.66653446,0.05551094
11.73000000,0.40807354,0.68682306,0.05714107
11.74000000,0.40488355,0.70757378,0.05880099
11.75000000,0.40156338,0.72878413,0.06048982
11.76000000,0.39811342,0.75045058,0.06220655
11.77000000,0.39453432,0.77256850,0.06395007
11.78000000,0.39082700,0.79513216,0.06571911
11.79000000,0.38699263,0.81813465,0.06751232
11.80000000,0.38303268,0.84156788,0.06932820
11.81000000,0.37894891,0.86542251,0.07116511
11.82000000,0.37474336,0.88968796,0.07302132
11.83000000,0.37041837,0.91435239,0.07489494
11.84000000,0.36597660,0.93940266,0.07678397
11.85000000,0.36142099,0.96482435,0.07868629
11.86000000,0.35675479,0.99060173,0.08059964
11.87000000,0.35198156,1.01671780,0.08252166
11.88000000,0.34710515,1.04315427,0.08444989
11.89000000,0.34212969,1.06989160,0.08638173
11.90000000,0.33705963,1.09690905,0.08831452
11.91000000,0.33189966,1.12418465,0.09024546
11.92000000,0.32665475,1.15169533,0.09217172
11.93000000,0.32133013,1.17941689,0.09409035
11.94000000,0.31593126,1.20732412,0.09599837
11.95000000,0.31046382,1.23539085,0.09789271
11.96000000,0.30493369,1.26359001,0.09977030
11.97000000,0.29934696,1.29189373,0.10162801
11.98000000,0.29370986,1.32027343,0.10346269
11.99000000,0.28802875,1.34869989,0.10527121
12.00000000,0.28231015,1.37714336,0.10705043
12.01000000,0.27656063,1.40557370,0.10879724
12.02000000,0.27078685,1.43396042,0.11050856
12.03000000,0.26499551,1.46227284,0.11218136
12.04000000,0.25919333,1.49048021,0.11381269
12.05000000,0.25338700,1.51855176,0.11539966
12.06000000,0.24758319,1.54645688,0.11693948
12.07000000,0.24178851,1.57416521,0.11842946
12.08000000,0.23600948,1.60164674,0.11986702
12.09000000,0.23025250,1.62887192,0.12124972
12.10000000,0.22452382,1.65581179,0.12257524
12.11000000,0.21882957,1.68243805,0.12384143
12.12000000,0.21317565,1.70872317,0.12504627
12.13000000,0.20756781,1.73464049,0.12618793
12.14000000,0.20201153,1.76016428,0.12726473
12.15000000,0.19651209,1.78526985,0.12827517
12.16000000,0.19107450,1.80993357,0.12921793
12.17000000,0.18570351,1.83413300,0.13009190
12.18000000,0.18040359,1.85784688,0.13089611
12.19000000,0.17517892,1.88105522,0.13162981
12.20000000,0.17003341,1.90373933,0.13229242
12.21000000,0.16497065,1.92588182,0.13288357
12.22000000,0.15999392,1.94746668,0.13340304
12.23000000,0.15510622,1.96847924,0.13385080
12.24000000,0.15031024,1.98890619,0.13422702
12.25000000,0.14560835,2.00873562,0.13453201
12.26000000,0.14100264,2.02795696,0.13476626
12.27000000,0.13649490,2.04656097,0.13493041
12.28000000,0.13208664,2.06453978,0.13502525
12.29000000,0.12777908,2.08188679,0.13505173
12.30000000,0.12357316,2.09859667,0.13501091
12.31000000,0.11946958,2.11466534,0.13490399
12.32000000,0.11546879,2.13008992,0.13473229
12.33000000,0.11157097,2.14486867,0.13449724
12.34000000,0.10777609,2.15900095,0.13420034
12.35000000,0.10408392,2.17248720,0.13384322
12.36000000,0.10049401,2.18532884,0.13342757
12.37000000,0.09700571,2.19752829,0.13295514
12.38000000,0.09361821,2.20908882,0.13242777
12.39000000,0.09033053,2.22001458,0.13184732
12.40000000,0.08714154,2.23031052,0.13121572
12.41000000,0.08404996,2.23998230,0.13053494
12.42000000,0.08105441,2.24903630,0.12980694
12.43000000,0.07815337,2.25747951,0.12903375
12.44000000,0.07534523,2.26531952,0.12821737
12.45000000,0.07262829,2.27256442,0.12735983
12.46000000,0.07000078,2.27922283,0.12646316
12.47000000,0.06746084,2.28530376,0.12552937
12.48000000,0.06500657,2.29081663,0.12456047
12.49000000,0.06263601,2.29577120,0.12355844
12.50000000,0.06034718,2.30017752,0.12252525
12.51000000,0.05813805,2.30404593,0.12146284
12.52000000,0.05600657,2.30738696,0.12037311
12.53000000,0.05395070,2.31021134,0.11925793
12.54000000,0.05196835,2.31252996,0.11811915
12.55000000,0.05005745,2.31435383,0.11695855
12.56000000,0.04821596,2.31569403,0.11577789
12.57000000,0.04644180,2.31656174,0.11457886
12.58000000,0.04473295,2.31696813,0.11336314
12.59000000,0.04308737,2.31692443,0.11213232
12.60000000,0.04150307,2.31644182,0.11088798
12.61000000,0.03997809,2.31553148,0.10963161
12.62000000,0.03851048,2.31420453,0.10836469
12.63000000,0.03709833,2.31247202,0.10708860
12.64000000,0.03573977,2.31034492,0.10580472
12.65000000,0.03443297,2.30783412,0.10451434
12.66000000,0.03317614,2.30495038,0.10321871
12.67000000,0.03196750,2.30170434,0.10191903
12.68000000,0.03080536,2.29810655,0.10061644
12.69000000,0.02968805,2.29416736,0.09931205
12.70000000,0.02861393,2.28989703,0.09800691
12.71000000,0.02758142,2.28530564,0.09670200
12.72000000,0.02658899,2.28040310,0.09539828
12.73000000,0.02563514,2.27519918,0.09409665
12.74000000,0.02471841,2.26970347,0.09279797
12.75000000,0.02383742,2.26392539,0.09150304
12.76000000,0.02299079,2.25787420,0.09021264
12.77000000,0.02217720,2.25155894,0.08892749
12.78000000,0.02139539,2.24498853,0.08764828
12.79000000,0.02064412,2.23817168,0.08637563
12.80000000,0.01992220,2.23111690,0.08511017
12.81000000,0.01922848,2.22383257,0.08385246
12.82000000,0.01856185,2.21632685,0.08260302
12.83000000,0.01792124,2.20860775,0.08136235
12.84000000,0.01730562,2.20068307,0.08013091
12.85000000,0.01671399,2.19256045,0.07890913
12.86000000,0.01614541,2.18424738,0.07769742
12.87000000,0.01559895,2.17575113,0.07649612
12.88000000,0.01507372,2.16707884,0.07530559
12.89000000,0.01456886,2.15823745,0.07412614
12.90000000,0.01408357,2.14923375,0.07295805
12.91000000,0.01361704,2.14007436,0.07180158
12.92000000,0.01316853,2.13076574,0.07065696
12.93000000,0.01273730,2.12131419,0.06952441
12.94000000,0.01232265,2.11172586,0.06840412
12.95000000,0.01192392,2.10200672,0.06729626
12.96000000,0.01154045,2.09216262,0.06620098
12.97000000,0.01117164,2.08219925,0.06511840
12.98000000,0.01081687,2.07212214,0.06404865
12.99000000,0.01047559,2.06193670,0.06299182
13.00000000,0.01014725,2.05164819,0.06194798
13.01000000,0.00983132,2.04126173,0.06091721
13.02000000,0.00952730,2.03078230,0.05989954
13.03000000,0.00923471,2.02021476,0.05889503
13.04000000,0.00895308,2.00956385,0.05790369
13.05000000,0.00868198,1.99883415,0.05692554
13.06000000,0.00842097,1.98803015,0.05596056
13.07000000,0.00816964,1.97715621,0.05500876
13.08000000,0.00792762,1.96621656,0.05407012
13.09000000,0.00769452,1.95521533,0.05314459
13.10000000,0.00746998,1.94415653,0.05223214
13.11000000,0.00725367,1.93304406,0.05133273
13.12000000,0.00704525,1.92188172,0.05044629
13.13000000,0.00684440,1.91067319,0.04957276
13.14000000,0.00665083,1.89942207,0.04871208
13.15000000,0.00646424,1.88813183,0.04786417
13.16000000,0.00628436,1.87680587,0.04702894
13.17000000,0.00611092,1.86544748,0.04620630
13.18000000,0.00594366,1.85405986,0.04539617
13.19000000,0.00578234,1.84264612,0.04459845
13.20000000,0.00562674,1.83120927,0.04381303
13.21000000,0.00547661,1.81975227,0.04303981
13.22000000,0.00533176,1.80827794,0.04227867
13.23000000,0.00519197,1.79678907,0.04152951
13.24000000,0.00505704,1.78528833,0.04079221
13.25000000,0.00492679,1.77377833,0.04006665
13.26000000,0.00480103,1.76226161,0.03935270
13.27000000,0.00467960,1.75074062,0.03865026
13.28000000,0.00456232,1.73921775,0.03795918
13.29000000,0.00444904,1.72769529,0.03727934
13.30000000,0.00433960,1.71617551,0.03661062
13.31000000,0.00423386,1.70466057,0.03595289
13.32000000,0.00413167,1.69315258,0.03530600
13.33000000,0.00403290,1.68165358,0.03466984
13.34000000,0.00393743,1.67016556,0.03404426
13.35000000,0.00384513,1.65869043,0.03342914
13.36000000,0.00375587,1.64723006,0.03282433
13.37000000,0.00366956,1.63578624,0.03222971
13.38000000,0.00358606,1.62436072,0.03164515
13.39000000,0.00350530,1.61295518,0.03107049
13.40000000,0.00342715,1.60157127,0.03050562
13.41000000,0.00335153,1.59021057,0.02995040
13.42000000,0.00327834,1.57887459,0.02940469
13.43000000,0.00320749,1.56756483,0.02886835
13.44000000,0.00313890,1.55628270,0.02834127
13.45000000,0.00307249,1.54502960,0.02782329
13.46000000,0.00300818,1.53380687,0.02731430
13.47000000,0.00294589,1.52261578,0.02681415
13.48000000,0.00288556,1.51145758,0.02632272
13.49000000,0.00282710,1.50033348,0.02583988
13.50000000,0.00277046,1.48924464,0.02536550
13.51000000,0.00271557,1.47819218,0.02489945
13.52000000,0.00266237,1.46717717,0.02444160
13.53000000,0.00261080,1.45620065,0.02399183
13.54000000,0.00256080,1.44526363,0.02355001
13.55000000,0.00251232,1.43436707,0.02311602
13.56000000,0.00246531,1.42351190,0.02268974
13.57000000,0.00241972,1.41269900,0.02227104
13.58000000,0.00237549,1.40192924,0.02185980
13.59000000,0.00233258,1.39120343,0.02145591
13.60000000,0.00229095,1.38052238,0.02105924
13.61000000,0.00225055,1.36988684,0.02066968
13.62000000,0.00221135,1.35929754,0.02028712
13.63000000,0.00217330,1.34875517,0.01991143
13.64000000,0.00213636,1.33826041,0.01954252
13.65000000,0.00210049,1.32781389,0.01918026
13.66000000,0.00206567,1.31741622,0.01882454
13.67000000,0.00203186,1.30706799,0.01847527
13.68000000,0.00199902,1.29676975,0.01813232
13.69000000,0.00196713,1.28652203,0.01779559
13.70000000,0.00193614,1.27632535,0.01746499
13.71000000,0.00190605,1.26618018,0.01714040
13.72000000,0.00187680,1.25608697,0.01682173
13.73000000,0.00184839,1.24604616,0.01650887
13.74000000,0.00182077,1.23605816,0.01620172
13.75000000,0.00179394,1.22612336,0.01590019
13.76000000,0.00176785,1.21624213,0.01560418
13.77000000,0.00174250,1.20641480,0.01531360
13.78000000,0.00171785,1.19664171,0.01502835
13.79000000,0.00169388,1.18692316,0.01474834
13.80000000,0.00167058,1.17725943,0.01447348
13.81000000,0.00164793,1.16765079,0.01420368
13.82000000,0.00162589,1.15809749,0.01393885
13.83000000,0.00160447,1.14859976,0.01367890
13.84000000,0.00158363,1.13915781,0.01342375
13.85000000,0.00156336,1.12977184,0.01317331
13.86000000,0.00154364,1.12044202,0.01292751
13.87000000,0.00152447,1.11116852,0.01268626
13.88000000,0.00150581,1.10195149,0.01244947
13.89000000,0.00148766,1.09279105,0.01221707
13.90000000,0.00147000,1.08368733,0.01198899
13.91000000,0.00145282,1.07464043,0.01176514
13.92000000,0.00143610,1.06565043,0.01154545
13.93000000,0.00141983,1.05671742,0.01132984
13.94000000,0.00140400,1.04784144,0.01111825
13.95000000,0.00138860,1.03902257,0.01091060
13.96000000,0.00137361,1.03026082,0.01070681
13.97000000,0.00135902,1.02155623,0.01050683
13.98000000,0.00134483,1.01290880,0.01031058
13.99000000,0.00133101,1.00431855,0.01011799
14.00000000,0.00131757,0.99578546,0.00992899
14.01000000,0.00130449,0.98730950,0.00974353
14.02000000,0.00129176,0.97889066,0.00956154
14.03000000,0.00127937,0.97052888,0.00938296
14.04000000,0.00126731,0.96222412,0.00920771
14.05000000,0.00125558,0.95397632,0.00903575
14.06000000,0.00124417,0.94578541,0.00886702
14.07000000,0.00123306,0.93765131,0.00870144
14.08000000,0.00122225,0.92957393,0.00853898
14.09000000,0.00121173,0.92155318,0.00837956
14.10000000,0.00120150,0.91358895,0.00822314
14.11000000,0.00119155,0.90568114,0.00806965
14.12000000,0.00118187,0.89782962,0.00791905
14.13000000,0.00117245,0.89003427,0.00777128
14.14000000,0.00116329,0.88229495,0.00762629
14.15000000,0.00115438,0.87461153,0.00748403
14.16000000,0.00114572,0.86698385,0.00734444
14.17000000,0.00113730,0.85941177,0.00720749
14.18000000,0.00112911,0.85189512,0.00707311
14.19000000,0.00112115,0.84443373,0.00694127
14.20000000,0.00111342,0.83702745,0.00681191
14.21000000,0.00110590,0.82967608,0.00668499
14.22000000,0.00109859,0.82237944,0.00656047
14.23000000,0.00109150,0.81513735,0.00643829
14.24000000,0.00108461,0.80794962,0.00631842
14.25000000,0.00107792,0.80081605,0.00620082
14.26000000,0.00107142,0.79373643,0.00608543
14.27000000,0.00106511,0.78671055,0.00597223
14.28000000,0.00105899,0.77973821,0.00586116
14.29000000,0.00105306,0.77281920,0.00575220
14.30000000,0.00104730,0.76595328,0.00564529
14.31000000,0.00104172,0.75914024,0.00554041
14.32000000,0.00103631,0.75237985,0.00543751
14.33000000,0.00103107,0.74567188,0.00533655
14.34000000,0.00102599,0.73901610,0.00523751
14.35000000,0.00102108,0.73241227,0.00514034
14.36000000,0.00101632,0.72586014,0.00504502
14.37000000,0.00101172,0.71935948,0.00495149
14.38000000,0.00100727,0.71291004,0.00485974
14.39000000,0.00100297,0.70651157,0.00476973
14.40000000,0.00099882,0.70016382,0.00468142
14.41000000,0.00099481,0.69386653,0.00459478
14.42000000,0.00099094,0.68761946,0.00450979
14.43000000,0.00098721,0.68142233,0.00442641
14.44000000,0.00098362,0.67527489,0.00434461
14.45000000,0.00098016,0.66917688,0.00426436
14.46000000,0.00097684,0.66312804,0.00418563
14.47000000,0.00097364,0.65712809,0.00410839
14.48000000,0.00097057,0.65117677,0.00403262
14.49000000,0.00096763,0.64527381,0.00395829
14.50000000,0.00096481,0.63941894,0.00388537
14.51000000,0.00096211,0.63361189,0.00381383
14.52000000,0.00095953,0.62785238,0.00374365
14.53000000,0.00095707,0.62214014,0.00367480
14.54000000,0.00095472,0.61647489,0.00360726
14.55000000,0.00095248,0.61085635,0.00354100
14.56000000,0.00095036,0.60528426,0.00347600
14.57000000,0.00094835,0.59975832,0.00341223
14.58000000,0.00094645,0.59427827,0.00334967
14.59000000,0.00094466,0.58884381,0.00328831
14.60000000,0.00094297,0.58345467,0.00322810
14.61000000,0.00094139,0.57811057,0.00316904
14.62000000,0.00093991,0.57281123,0.00311110
14.63000000,0.00093853,0.56755636,0.00305427
14.64000000,0.00093725,0.56234568,0.00299851
14.65000000,0.00093608,0.55717891,0.00294381
14.66000000,0.00093500,0.55205576,0.00289015
14.67000000,0.00093402,0.54697596,0.00283751
14.68000000,0.00093313,0.54193921,0.00278586
14.69000000,0.00093234,0.53694524,0.00273520
14.70000000,0.00093164,0.53199376,0.00268551
14.71000000,0.00093104,0.52708448,0.00263675
14.72000000,0.00093052,0.52221714,0.00258892
14.73000000,0.00093010,0.51739143,0.00254201
14.74000000,0.00092977,0.51260708,0.00249598
14.75000000,0.00092953,0.50786381,0.00245082
14.76000000,0.00092937,0.50316133,0.00240653
14.77000000,0.00092930,0.49849937,0.00236307
14.78000000,0.00092932,0.49387763,0.00232045
14.79000000,0.00092943,0.48929585,0.00227863
14.80000000,0.00092962,0.48475373,0.00223760
14.81000000,0.00092989,0.48025100,0.00219736
14.82000000,0.00093025,0.47578738,0.00215787
14.83000000,0.00093069,0.47136259,0.00211914
14.84000000,0.00093122,0.46697635,0.00208115
14.85000000,0.00093182,0.46262839,0.00204387
14.86000000,0.00093251,0.45831842,0.00200731
14.87000000,0.00093328,0.45404618,0.00197143
14.88000000,0.00093413,0.44981138,0.00193624
14.89000000,0.00093506,0.44561375,0.00190172
14.90000000,0.00093607,0.44145303,0.00186785
14.91000000,0.00093715,0.43732892,0.00183463
14.92000000,0.00093832,0.43324117,0.00180203
14.93000000,0.00093956,0.42918950,0.00177006
14.94000000,0.00094089,0.42517364,0.00173869
14.95000000,0.00094229,0.42119332,0.00170792
14.96000000,0.00094376,0.41724828,0.00167773
14.97000000,0.00094531,0.41333824,0.00164811
14.98000000,0.00094694,0.40946295,0.00161905
14.99000000,0.00094865,0.40562213,0.00159055
15.00000000,0.00095043,0.40181552,0.00156259
15.01000000,0.00095229,0.39804286,0.00153515
15.02000000,0.00095422,0.39430388,0.00150824
15.03000000,0.00095623,0.39059834,0.00148184
15.04000000,0.00095831,0.38692596,0.00145594
15.05000000,0.00096047,0.38328648,0.00143053
15.06000000,0.00096270,0.37967966,0.00140560
15.07000000,0.00096501,0.37610524,0.00138114
15.08000000,0.00096739,0.37256295,0.00135715
15.09000000,0.00096985,0.36905255,0.00133361
15.10000000,0.00097238,0.36557378,0.00131052
15.11000000,0.00097498,0.36212640,0.00128786
15.12000000,0.00097766,0.35871015,0.00126563
15.13000000,0.00098042,0.35532479,0.00124383
15.14000000,0.00098324,0.35197006,0.00122244
15.15000000,0.00098615,0.34864573,0.00120145
15.16000000,0.00098912,0.34535154,0.00118086
15.17000000,0.00099217,0.34208726,0.00116066
15.18000000,0.00099529,0.33885263,0.00114084
15.19000000,0.00099849,0.33564743,0.00112139
15.20000000,0.00100176,0.33247141,0.00110232
15.21000000,0.00100511,0.32932434,0.00108360
15.22000000,0.00100853,0.32620597,0.00106524
15.23000000,0.00101203,0.32311607,0.00104722
15.24000000,0.00101560,0.32005441,0.00102955
15.25000000,0.00101924,0.31702076,0.00101221
15.26000000,0.00102296,0.31401488,0.00099520
15.27000000,0.00102676,0.31103654,0.00097850
15.28000000,0.00103063,0.30808552,0.00096213
15.29000000,0.00103457,0.30516159,0.00094606
15.30000000,0.00103859,0.30226452,0.00093030
15.31000000,0.00104269,0.29939410,0.00091483
15.32000000,0.00104686,0.29655008,0.00089965
15.33000000,0.00105111,0.29373226,0.00088477
15.34000000,0.00105543,0.29094042,0.00087016
15.35000000,0.00105984,0.28817433,0.00085583
15.36000000,0.00106431,0.28543379,0.00084176
15.37000000,0.00106887,0.28271856,0.00082797
15.38000000,0.00107350,0.28002844,0.00081443
15.39000000,0.00107822,0.27736322,0.00080115
15.40000000,0.00108300,0.27472268,0.00078811
15.41000000,0.00108787,0.27210662,0.00077533
15.42000000,0.00109282,0.26951482,0.00076278
15.43000000,0.00109784,0.26694708,0.00075047
15.44000000,0.00110295,0.26440319,0.00073839
15.45000000,0.00110813,0.26188294,0.00072654
15.46000000,0.00111340,0.25938614,0.00071491
15.47000000,0.00111875,0.25691259,0.00070350
15.48000000,0.00112417,0.25446207,0.00069230
15.49000000,0.00112968,0.25203440,0.00068132
15.50000000,0.00113527,0.24962937,0.00067054
15.51000000,0.00114094,0.24724679,0.00065996
15.52000000,0.00114670,0.24488646,0.00064958
15.53000000,0.00115253,0.24254819,0.00063940
15.54000000,0.00115845,0.24023180,0.00062941
15.55000000,0.00116446,0.23793708,0.00061960
15.56000000,0.00117055,0.23566385,0.00060998
15.57000000,0.00117672,0.23341191,0.00060054
15.58000000,0.00118298,0.23118110,0.00059128
15.59000000,0.00118933,0.22897121,0.00058219
15.60000000,0.00119576,0.22678207,0.00057327
15.61000000,0.00120228,0.22461348,0.00056451
15.62000000,0.00120889,0.22246529,0.00055592
15.63000000,0.00121559,0.22033729,0.00054749
15.64000000,0.00122237,0.21822931,0.00053922
15.65000000,0.00122924,0.21614118,0.00053110
15.66000000,0.00123621,0.21407272,0.00052314
15.67000000,0.00124326,0.21202376,0.00051532
15.68000000,0.00125041,0.20999412,0.00050765
15.69000000,0.00125764,0.20798363,0.00050013
15.70000000,0.00126497,0.20599212,0.00049274
15.71000000,0.00127239,0.20401942,0.00048549
15.72000000,0.00127991,0.20206537,0.00047838
15.73000000,0.00128752,0.20012979,0.00047139
15.74000000,0.00129523,0.19821253,0.00046454
15.75000000,0.00130303,0.19631341,0.00045782
15.76000000,0.00131092,0.19443228,0.00045122
15.77000000,0.00131892,0.19256897,0.00044475
15.78000000,0.00132701,0.19072332,0.00043839
15.79000000,0.00133520,0.18889518,0.00043215
15.80000000,0.00134349,0.18708438,0.00042603
15.81000000,0.00135188,0.18529078,0.00042003
15.82000000,0.00136037,0.18351421,0.00041413
15.83000000,0.00136896,0.18175452,0.00040834
15.84000000,0.00137766,0.18001156,0.00040267
15.85000000,0.00138646,0.17828518,0.00039709
15.86000000,0.00139536,0.17657522,0.00039162
15.87000000,0.00140436,0.17488154,0.00038625
15.88000000,0.00141348,0.17320399,0.00038098
15.89000000,0.00142270,0.17154243,0.00037581
15.90000000,0.00143202,0.16989670,0.00037074
15.91000000,0.00144145,0.16826667,0.00036576
15.92000000,0.00145100,0.16665219,0.00036087
15.93000000,0.00146065,0.16505311,0.00035607
15.94000000,0.00147041,0.16346931,0.00035136
15.95000000,0.00148029,0.16190063,0.00034673
15.96000000,0.00149028,0.16034694,0.00034219
15.97000000,0.00150038,0.15880811,0.00033774
15.98000000,0.00151059,0.15728399,0.00033337
15.99000000,0.00152092,0.15577445,0.00032908
16.00000000,0.00153137,0.15427936,0.00032486
16.01000000,0.00154194,0.15279859,0.00032073
16.02000000,0.00155262,0.15133200,0.00031667
16.03000000,0.00156342,0.14987946,0.00031269
16.04000000,0.00157435,0.14844084,0.00030878
16.05000000,0.00158539,0.14701602,0.00030494
16.06000000,0.00159656,0.14560487,0.00030117
16.07000000,0.00160785,0.14420726,0.00029747
16.08000000,0.00161927,0.14282306,0.00029384
16.09000000,0.00163081,0.14145216,0.00029028
16.10000000,0.00164247,0.14009442,0.00028678
16.11000000,0.00165427,0.13874973,0.00028334
16.12000000,0.00166619,0.13741797,0.00027997
16.13000000,0.00167825,0.13609901,0.00027666
16.14000000,0.00169044,0.13479275,0.00027341
16.15000000,0.00170275,0.13349905,0.00027022
16.16000000,0.00171521,0.13221780,0.00026709
16.17000000,0.00172779,0.13094889,0.00026402
16.18000000,0.00174052,0.12969220,0.00026100
16.19000000,0.00175338,0.12844762,0.00025804
16.20000000,0.00176638,0.12721503,0.00025513
16.21000000,0.00177951,0.12599433,0.00025227
16.22000000,0.00179279,0.12478540,0.00024947
16.23000000,0.00180621,0.12358813,0.00024672
16.24000000,0.00181978,0.12240242,0.00024402
16.25000000,0.00183349,0.12122815,0.00024136
16.26000000,0.00184735,0.12006522,0.00023876
16.27000000,0.00186135,0.11891352,0.00023620
16.28000000,0.00187550,0.11777294,0.00023369
16.29000000,0.00188980,0.11664339,0.00023123
16.30000000,0.00190426,0.11552476,0.00022881
16.31000000,0.00191886,0.11441694,0.00022643
16.32000000,0.00193362,0.11331984,0.00022410
16.33000000,0.00194854,0.11223336,0.00022181
16.34000000,0.00196361,0.11115738,0.00021956
16.35000000,0.00197885,0.11009183,0.00021735
16.36000000,0.00199424,0.10903659,0.00021518
16.37000000,0.00200979,0.10799157,0.00021305
16.38000000,0.00202551,0.10695667,0.00021096
16.39000000,0.00204139,0.10593180,0.00020891
16.40000000,0.00205744,0.10491687,0.00020689
16.41000000,0.00207365,0.10391178,0.00020491
16.42000000,0.00209004,0.10291643,0.00020297
16.43000000,0.00210659,0.10193074,0.00020106
16.44000000,0.00212332,0.10095461,0.00019919
16.45000000,0.00214022,0.09998795,0.00019735
16.46000000,0.00215730,0.09903068,0.00019554
16.47000000,0.00217455,0.09808271,0.00019376
16.48000000,0.00219198,0.09714394,0.00019202
16.49000000,0.00220959,0.09621429,0.00019031
16.50000000,0.00222739,0.09529367,0.00018863
16.51000000,0.00224537,0.09438200,0.00018698
16.52000000,0.00226353,0.09347919,0.00018536
16.53000000,0.00228189,0.09258516,0.00018377
16.54000000,0.00230043,0.09169982,0.00018221
16.55000000,0.00231916,0.09082310,0.00018067
16.56000000,0.00233808,0.08995491,0.00017916
16.57000000,0.00235720,0.08909517,0.00017768
16.58000000,0.00237652,0.08824379,0.00017623
16.59000000,0.00239604,0.08740071,0.00017480
16.60000000,0.00241575,0.08656583,0.00017340
16.61000000,0.00243567,0.08573909,0.00017202
16.62000000,0.00245579,0.08492040,0.00017067
16.63000000,0.00247611,0.08410969,0.00016934
16.64000000,0.00249665,0.08330688,0.00016804
16.65000000,0.00251739,0.08251189,0.00016676
16.66000000,0.00253835,0.08172466,0.00016550
16.67000000,0.00255952,0.08094510,0.00016427
16.68000000,0.00258091,0.08017315,0.00016305
16.69000000,0.00260251,0.07940873,0.00016186
16.70000000,0.00262433,0.07865177,0.00016069
16.71000000,0.00264638,0.07790220,0.00015954
